8,4.0,fd7082af,铭宏 小萝卜
8,103.0,fd242fe9,杏花楼 酒酿
8,166.0,COOKhiDOhiweihisuhiniuminyongh,COOK DO 味の素 牛皿用 炒菜调味料
8,169.0,xianchupaihipaiguweiwang,鲜厨牌 排骨味王
8,33.0,fd59e5ae,Chongga 切件泡菜
8,40.0,fd363b70,chongga 原件泡菜
8,202.0,fd2bbaf9,汉超 天府泡菜
8,57.0,fd0bb818,三口一品 白菜泡菜
8,36.0,fd1e3252,韩家乐庄园 白菜泡菜
8,49.0,gaoliwanggaolipaocailajiang,高力王高丽泡菜辣酱
8,135.0,fd11b58a,舒可曼 韩式泡菜拌饭酱
8,73.0,fd746ed7,鱼泉 榨菜
6,462.0,fd25b03c,康师傅 经典奶茶 (炼乳味)
6,27.0,fd270d58,海之言 果味饮料（西柚味）
6,449.0,fd277d56,麦斯威尔 醇香白咖啡
6,63.0,fd28abf2,国农 布丁调味牛乳饮料
6,232.0,fd27871e,康比特 果蔬纤维代餐粉 （甜橙味）
6,410.0,fd291153,南农食品 黑豆黑米昔
6,33.0,fd294a35,冰峰 橙味汽水
6,528.0,fd29f84e,欣园 杏仁粉
6,67.0,fd2a5795,蒙牛 优益C（芦荟味） 340ml
6,70.0,fd2b654e,V8 蔬菜汁
6,53.0,fd2b6edc,光明 酸牛奶饮品 （草莓味）
6,433.0,fd2c032f,雀巢 咖啡丝滑拿铁
6,34.0,fd2cc341,李子园 草莓风味乳饮料
6,423.0,fd2cb4bd,南方 纯豆粉（未加糖） 600g
6,419.0,fd2cde68,雀巢 三花淡奶 （朱古力味）
6,478.0,fd2d0a37,麦斯威尔 特浓咖啡
6,0.0,fd2e3a35,红牛 泰国红牛
6,411.0,fd2e3c42,完美 螺旋藻南瓜粉营养餐
3,243.0,fdb522e0,爱克斯奎萨 奶油奶酪
3,402.0,fd83625c,燕生源 约·奶贝
3,93.0,fd8b2f56,伊利 畅轻酸奶（燕麦+黄桃） 450g
3,93.0,yilichangqingyanmaijiacaomeisu,伊利 畅轻酸奶（燕麦+草莓）瓶装450g
3,82.0,fd4a5f40,qq星 儿童成长牛奶
3,72.0,fd832413,风行 儿童成长牛奶
3,62.0,fd8df4cd,长城 特品鲜牛奶
3,79.0,fd6e829d,蒙牛 未来星儿童成长牛奶
3,93.0,fd9bbe94,新希望 蝶泉云上时光风味酸奶 （原味）
3,90.0,fd73a874,新希望 天香 酸奶工坊风味发酵乳（原味）
3,91.0,fd669ee5,新希望 雪兰 酸奶工坊 风味发酵乳
3,90.0,fd42662d,新希望 天香酸奶工坊风味发酵乳 （蓝莓味）
3,88.0,fde68813,新希望 白帝酸牛奶 （柠檬西柚）
3,60.0,fdf77b9e,新希望 蝶泉纯牛奶
3,94.0,fd078311,伊利 大果粒
3,92.0,yilidaguoliwuguyike_lanmeishan,伊利大果粒五谷一刻（蓝莓+山药）, 大果粒五谷一刻（蓝莓+山药）
3,73.0,fd97f3f9,完达山 大果粒风味发酵乳
3,77.0,wandashandaguolifajiaoru_huang,完达山大果粒发酵乳（黄桃加芒果）
3,73.0,fde73b9c,完达山 大果粒风味发酵乳（黄桃+芒果）
3,73.0,fd968630,完达山 大果粒风味酸乳（草莓+桑葚）
2,84.0,meijiahiyouyuxu,美佳 鱿鱼须
2,166.0,fdd37c3e,Jack Daniel's 烤鸡胸肉, Barbecued glazed chicken breasts
2,298.0,fdf78d0c,horber好伯 淡味牛肉汉堡饼
2,251.0,gaojihishoubaoganzheng,高技 手包干蒸, 干蒸，烧卖
2,114.0,xinxilanqingkoubei,新西兰青口贝
2,143.0,jiwenhiyouyujuan,纪文 鱿鱼卷
2,199.0,liuqinghiyouyupian,刘清 鱿鱼片
2,77.0,zhouweihiyouyuquan,周伟 鱿鱼圈
2,225.0,fd98d841,廖大哥 热狗肠
2,255.0,dongyuanhiregouchang,东远 热狗肠
2,200.0,fdb03b27,金锣 玉米热狗肠
2,323.0,fda9f189,台莱 原味台式热狗肠
2,228.0,xianglindaregouchang_yuanwei,香林达热狗肠（原味）
2,208.0,yurunyumiregouchang,雨润玉米热狗肠
2,180.0,sanhuahiregouchang_chunzhurouc,三花 热狗肠（纯猪肉肠）
1,463.0,badaohiniugutangbeimian,八道 牛骨汤杯面
1,107.0,maidanglaoyumibei_xiao2,麦当劳玉米杯(小)
1,351.0,fde36f87,四洲  纸杯蛋糕
1,433.0,fd509075,日清 合味道鸡肉味杯面
1,300.0,fd1decd6,可莎蜜儿 提拉米苏杯
1,361.0,fd8e1446,珍吾堂 供糖尿病人食用 五谷特膳（黑芝麻即食粥）
1,70.0,riqingmeiweibaohaidailvdousha,日清美味宝海带绿豆沙, 海带绿豆沙
1,359.0,7-11zhonghuamian,7-11中华面, 中华面
1,280.0,fda9d51a,711 切片面包
1,107.0,fd343945,711 八宝粥
1,118.0,7-11niujinmian,7-11牛筋面
1,151.0,7-elevenmalaxiangguobanmian,7-eleven麻辣香锅拌面, 7-11麻辣香锅拌面
1,28.0,fd45abbd,711 好炖D套餐, 7-11 好炖 D餐
1,176.0,7hiElevenhuotuidanbaofan,7 Eleven火腿蛋包饭, 711火腿蛋包饭饭团
11,135.0,shaomaihaican,烧卖海参
11,81.0,lachaojuecaiduan,辣炒蕨菜段
11,139.0,xiangboguchaorou,香菠咕唠肉
11,209.0,chaodan,炒蛋
11,283.0,chuantongjidangao,传统鸡蛋糕, 蒸鸡蛋糕
11,140.0,weiboluwuyouxiapijianjidan,微波炉无油虾皮煎鸡蛋, 虾皮煎蛋
11,339.0,mochasuannaimianbao,抹茶酸奶面包
11,183.0,pengsuxiaren,烹素虾仁
11,453.0,zhimatang,芝麻糖
9,384.0,Nobelhinuobeierhichaojisudatan,Nobel 诺贝尔 超级苏打糖
9,389.0,NOBELhinuobeierhichaojimaliaox,NOBEL 诺贝尔 超级马里奥兄弟 四种类水果硬糖
9,388.0,senyongduolefushuiguotang_rusu,森永多乐福水果糖(乳酸)
9,392.0,nuobeierhiNOBELhichaojilajiang,诺贝尔 NOBEL 超级辣姜糖
9,233.0,Quickburyhijiebairuihiwutangba,Quickbury 捷百瑞 无糖薄 荷糖
9,235.0,Ricolahilikoulehijiegumuhuaxia,Ricola 利口乐 接骨木花香草润喉糖
9,395.0,likouleningmengwei,利口乐柠檬味, 利口乐薄荷糖柠檬味
9,181.0,yilimenggusuannaikouweixuegao,伊利蒙古酸奶口味雪糕
9,173.0,yilihiyilimuchanghixiangnongbu,伊利 伊利牧场 香浓布丁 雪糕, Rich Milk Pudding Milk Ice
9,132.0,malaikudongheinuomixuegao,马来酷冻黑糯米雪糕
9,147.0,meidenggaohongdoushanaiyouxueg,美登高红豆沙奶油雪糕
9,189.0,yilihiyouxiuxiaoxueshengxuegao,伊利 优秀小雪生雪糕（牛奶巧克力口味）
9,196.0,yilimuchangnaizhuanxuegao,伊利牧场奶砖雪糕
9,216.0,youkangyuechuntaiguoliulianwei,祐康悦醇泰国榴莲味冰淇淋
9,199.0,yilimuchangniunaibangxuegao,伊利牧场牛奶棒雪糕
9,201.0,Firenzihifeilengcuihiredaiyefe,Firenzi 翡冷翠 热带椰风冰淇淋
9,223.0,hongxianghidanhuangfenglisu,洪翔 蛋黄凤梨酥
9,148.0,ganyuanpaiheitangchadian,甘源牌黑糖茶点
9,148.0,gudihitaiwanheitangsu,古迪 台湾黑糖酥, 黑糖酥
9,148.0,taiyitaiwanlvchasu,台一台湾绿茶酥, 绿茶酥
8,26.0,fd02a6df,江桥 榨菜
8,29.0,fd4a6e84,桐马 榨菜
8,54.0,fd08f917,广乐 榨菜
8,94.0,fd950501,涪陵 榨菜
8,23.0,fd707c8b,培陵 榨菜
8,45.0,fd30ce94,鱼泉榨菜 榨菜（美辣味）
8,22.0,fdbc6e5d,胖子菜 榨菜
8,22.0,fd6e5217,铜钱桥 榨菜
8,25.0,fd7c5655,银杏 新味榨菜
8,42.0,fd772ff9,乌江 鲜香榨菜
8,25.0,fd3fed94,乌江 榨菜（酱香）
8,22.0,fdeea0ff,涪厨娘 榨菜
8,26.0,fda2bbde,乡下妹 榨菜片
8,59.0,fd78e5f9,乌江 微辣榨菜
8,26.0,fd7d16c2,乡下妹 榨菜芯
8,22.0,fdf31490,小吃佬 榨菜芯
6,42.0,fd2e4870,维他奶 低糖豆奶
6,107.0,fd301992,easiyo 酸奶粉, 自制酸奶
6,137.0,fd3073fd,酵素粉
6,60.0,fd30cceb,旺旺 乳酸菌饮品 450ml
6,22.0,fd31ee45,千百知 芒果汁饮品
6,413.0,fd31c8dd,阿华田 营养麦芽蛋白型固体饮料
6,49.0,fd3236eb,喜多多 椰果王微果粒
6,46.0,fd325116,味全 每日C胡萝卜果蔬混合汁
6,46.0,fd329b5b,百事 纯果乐鲜果粒 （柠檬味）
6,31.0,fd330513,V美 果蔬乳酸菌饮品（草莓口味）
6,44.0,fd338dbc,红牛 维生素功能饮料
6,78.0,fd340e83,天友 香蕉牛乳
6,66.0,fd34150a,夏进 核桃牛奶调制乳
6,341.0,fd351ad2,杨林 大麦若叶青汁
6,54.0,fd357595,娃哈哈 乳酸菌饮品
6,18.0,fd356912,银鹭 冬瓜汁饮料
6,43.0,fd358863,黑松 芭乐汁饮料
6,45.0,fd35bcc2,蒙牛 真果粒牛奶饮品 （桃果粒）
6,27.0,fd361a62,维维 醇豆浆
3,70.0,fd3c3efe,伊利 谷粒多燕麦牛奶（澳洲燕麦颗粒） 利乐包200ml
3,73.0,fd16d43d,完达山 大果粒风味发酵乳 （蓝莓+树莓+蔓越莓）
3,100.0,fdcf836d,伊利 QQ星风味发酵乳（草莓果泥） 120g
3,46.0,fd5784ef,硬派 自制酸奶
3,74.0,fdd948d0,多鲜 AB乳乳酸菌酸奶
3,83.0,fd55688b,风行牛奶 乳酸菌
3,70.0,weiquanhuoxingrusuanjun_yuanwe,味全活性乳酸菌（原味）
3,41.0,fd4e458b,活力宝 动力源, 益生元乳酸菌饮品
3,83.0,fd7f3873,风行牛奶 乳酸菌（酸奶饮品活菌型）
3,95.0,fd569640,味全 优酪乳（原味）, 风味发酵乳
3,66.0,fd317ad8,博农 酸奶（全脂风味）
3,91.0,fd51e2a8,味全 优酪乳
3,71.0,fde1efe4,味全 燕麦谷粒
3,83.0,fdd2ebf2,一鸣 全脂风味酸奶（暖心原味）
3,84.0,fd7fc569,一鸣 全脂风味酸奶diy酸奶
3,74.0,fd329de6,Pauls banana milk
3,50.0,fda2049e,保利/Pauls 高钙低脂牛奶
3,73.0,fd99e3a5,保利/Pauls 牛奶 （巧克力味）
3,238.0,fd8dcac3,Jarlsberg 芝士
2,114.0,laolvtouhilaotangmenzi,老驴头 老汤焖子
2,105.0,fd23a1b8,海洋王子/ocean prince 水浸柠檬胡椒金枪鱼罐头
2,104.0,fd400ca1,硬派 香菇酿
2,70.0,fdad7cdd,硬派 彩椒鸡丁
2,181.0,dingshanxiangguhuaji,鼎膳 香菇滑鸡, 香菇滑鸡
2,123.0,shengwangshipinhiyujiao,圣王食品 鱼胶
2,250.0,jinjiahijimihua,金甲 鸡米花, 鸡米花
2,277.0,xiaxinghijimihua,夏星 鸡米花
2,181.0,tianhuahijimihua,天华 鸡米花
2,237.0,fd3f3816,正大 鸡米花
2,116.0,taisenhibeijingweilajimihua,泰森 北京微辣鸡米花
2,157.0,fdc70e12,正大 速冻鸡米花
2,70.0,fd1e14e9,ocean chef 去皮鳕鱼
1,276.0,fd80fe64,711 烧烤三明治
1,170.0,fd1cdba3,7-11 福建炒饭
1,205.0,fdb94f25,711 海陆双拼巨无霸
1,280.0,fd7629b0,oroweat 全麦面包, cereales y semillas 12
1,89.0,fdc594c1,711 方便粥（八宝粥）
1,182.0,fdc9dc38,7-11 彩虹军舰组合
1,329.0,7-11hiquanmaiyanmaitusi,7-11 全麦燕麦吐司
1,131.0,7-11tudouyimian,7-11土豆意面
1,48.0,7-11zhajiangbanmian,7-11 炸酱拌面
1,178.0,711binfenshousizuhe,711缤纷寿司组合
1,153.0,fd727396,7-11 黑米寿司组合
1,169.0,fde355b2,711 培根煎蛋三明治
1,155.0,fda04401,7-11西式意面组合
1,272.0,fd04281a,多味面包
1,289.0,fd503185,多井 原味拉面
1,62.0,fd0c1cb9,喜多多 绿豆汤
11,450.0,xiangjiaoguozha,香蕉锅炸
11,171.0,jidanjuanbing,鸡蛋卷饼
11,239.0,suzhaqiehe,酥炸茄盒
11,69.0,tudoupaigutang,土豆排骨汤, 土豆炖排骨
11,155.0,mipisa,米披萨
11,114.0,yuzhujianpengniuliji,玉竹煎烹牛里脊
11,38.0,qingchaopenggao,清炒茼蒿
11,427.0,zizhihongtangyanmaibinggan,自制红糖燕麦饼干
11,66.0,heimichidouyirenzhou,黑米赤豆薏仁粥
11,395.0,cigumennanrou,慈菇焖腩肉
11,80.0,dongguadunyangnan,冬瓜炖羊腩
9,394.0,dachenghijiemeichufanghipaidax,大成 姐妹厨房 派大星, 海鲜派大星，海皇星
9,162.0,foshanjinchenghizhurouganzheng,佛山金城 猪肉干蒸烧卖, 干蒸烧卖
9,168.0,shangshigouhizishubing,尚食购 紫薯饼, 紫薯饼
9,189.0,fansandougan_niurouwei,樊三豆干（牛肉味）
9,150.0,zhangfeihishousidougan_shanjia,张飞 手撕豆干（山椒味）
9,125.0,niutoupaishanjiaoniurou,牛头牌山椒牛肉, 山椒牛肉
9,150.0,zhangfeihishousidougan_niuzhiw,张飞 手撕豆干（牛汁味）
9,224.0,sanhaosuxiangchang,三好素香尝
9,540.0,kangtaixinhimeiguibanmei,康泰鑫 玫瑰半梅
9,168.0,zhongqingsongdamaxiangludougan,重庆宋大妈香卤豆干
9,163.0,melonahixiangjiaoxuegao,melona 香蕉雪糕, melona 雪条
9,163.0,bingeruixuegao_xiangjiao,宾格瑞雪糕（香蕉）
9,163.0,Melonaxiangjiaoxuegao,Melona香蕉雪糕
9,166.0,BinggraehibingeruihiMELONAhima3,Binggrae 宾格瑞 MELONA 曼罗娜系列 香蕉味雪糕
9,154.0,heluxuehimaikushihiBOBOxuanfen,和路雪 麦酷狮 BOBO旋风 苹果香草口味果冻雪糕, 和路雪 麦酷狮 BOBO旋风果冻雪糕（苹果香草口味）
9,371.0,beiqinhiPigeonhiyingerjiagaiha,贝亲 Pigeon 婴儿加钙海藻沙丁鱼磨牙米饼
9,386.0,beiqinhiPigeonhiyingerjiagaiye,贝亲 Pigeon 婴儿加钙野菜脆米条
9,335.0,taizhuxianghifenglishijiasu,台竹乡 凤梨释迦酥, 释迦酥
8,64.0,fd89016d,培陵榨菜 餐餐想 学生配餐榨菜
8,51.0,fdbe580a,鱼泉 鱼泉榨菜
8,18.0,fd06662c,真情 一品王榨菜
8,63.0,fdebe42a,红升 涪陵榨菜
8,26.0,fd0a34bd,乡下妹 精制榨菜芯
8,36.0,fd0de34c,广乐食品 低盐榨菜
8,298.0,fd34ef45,Select 蛋糕酱, jam filled lamingtons
8,382.0,fd40d280,好运多 夹馍酱
8,291.0,fd49bcb8,好运多 夹馍酱（原味）
8,382.0,haoyunduojiamojiang,好运多夹馍酱, 夹馍酱
8,63.0,mingdehichunlajiao,明德 纯辣椒
8,583.0,fd601d03,惠通 油辣椒
8,615.0,fd6b5a85,川南 辣椒酱
8,45.0,fd6804f0,南国 黄辣椒酱 （特辣型）
8,27.0,fd7d6654,坛坛乡 精致剁辣椒, 坛坛乡剁辣椒
8,259.0,dougu,豆鼓, 咸菜
8,110.0,fd0098df,Franprix  腌制咸菜
8,102.0,fd96bbe0,平和 咸菜笋
6,16.0,fd374345,优珍 柠檬风味饮料
6,287.0,fd375f67,vegie 酵素
6,341.0,fd37a9bb,雀巢 醇品速溶咖啡
6,320.0,fd377663,摩卡 炭烧咖啡粉
6,388.0,fd37cdd8,南国 营养木瓜粉
6,29.0,fd3d2baf,完达山 葡萄活菌多乳酸菌饮料
6,35.0,fd3dc4aa,屈臣氏 苏打汽水 （柠檬草味）
6,39.0,fd3f390a,蒙牛 未来星妙妙儿童成长牛奶饮品（草莓味）100g
6,340.0,fd420781,康宝莱 营养蛋白素（草莓味）
6,47.0,fd42216b,祖名 豆奶饮品
6,40.0,fd42f7dd,希之源 一榨鲜玉米粗粮饮料
6,44.0,fd431bf1,黑牛 花生牛奶
11,313.0,fd87ec9a,苏伯 珍珠蘑味增汤
6,67.0,fd4337c6,天友 活性乳酸菌饮品 100ml, 活菌型乳酸菌饮料
3,259.0,fd050121,bigben 芝士片, Cheese pie
3,320.0,fde5b3f7,Cooperate 芝士片, EDAM SLICE(medium fat hard)
3,296.0,fd6abe1e,beqa 芝士条
3,182.0,fdda21b5,Woerle 低脂芝士
3,119.0,fd6f71e4,President 总统 芝士
3,360.0,fdd413ed,Q.B.B 浓硬切达奶酪
3,65.0,fd0f7f9c,三元食品 特品鲜牛奶
3,70.0,fdab831d,谷粒多 燕麦牛奶
3,76.0,fdfcf478,原原 原味酸奶
3,81.0,fd2fd6e9,君乐宝 益生菌风味发酵乳(原味
3,72.0,fdc7b858,Farm Fresh 原味酸奶
3,72.0,fdec164c,练士 酸奶 （原味）
3,90.0,fd2040c7,燕塘 原味酸奶
3,56.0,fd6c7ef8,astro 原味酸奶
3,46.0,fd377a30,Liberte 酸奶（原味）
3,80.0,fd1f758d,三元 原味酸奶
3,86.0,fd9c2077,心乐 酸牛奶（原味）
2,79.0,OfficerhiPressedhiCodhiRoehixu,Officer Pressed Cod Roe 鳕鱼鱼子酱
2,158.0,fd7e8c37,双汇 DHA双汇萌宝鳕鱼肠
2,192.0,fd001d63,双汇 智品牛肉王特级牛肉肠
2,180.0,fd54d2dc,双汇 牛肉风味烤肠
2,214.0,fd53f09b,清伊坊 牛肉王牛肉风味香肠
2,148.0,fd3e6358,双汇 肉花肠
2,160.0,fd13dae7,双汇牛肉风味王
2,190.0,fd312ba2,双汇 手掰肉肠
2,88.0,huifahichuanxiangjiliuchuan,惠发 川香鸡柳串
2,88.0,jiemailonghibanchuanwang,捷麦隆 板串王
2,142.0,fd4d9258,GREEN EXCELLENCE 羔羊肉串
2,201.0,rilonghidiaolirouchuan,日龙 调理肉串
11,113.0,fde49bd8,Edgell 黑豆罐头
2,84.0,jinluyihijirouchuan,金路易 鸡肉串
2,94.0,ziranzhurouchuan,孜然猪肉串
2,168.0,xiaxinghikuailejirouchuan,夏星 快乐鸡肉串
2,221.0,HONIHOhishuizhuqingyu,HONIHO 水煮鲭鱼
1,267.0,duofuduoquanmaimantou,多福多全麦馒头, 馍
1,308.0,fd7b6152,多井  生拉面
1,289.0,fd9f684b,多井 兰州拉面
1,102.0,fd7fca60,圃美多 冷面
1,253.0,kaladuohishousijuan,卡拉多 寿司卷, kalado 寿司
1,51.0,xiduoduolvdoutang,喜多多绿豆汤
1,256.0,fda793db,多福多 杂粮馒头
1,372.0,meiduohongdouyingyangdaicanfen,美多红豆营养代餐粉, 美多红豆营养代餐粉
1,246.0,fd55a541,奇美 梅干菜包
1,271.0,maidanglaoxianshuzuzunniubao,麦当劳鲜蔬足尊牛堡
1,285.0,maidanglaomailajituihanbao,麦当劳麦辣鸡腿汉堡, 麦辣鸡腿汉堡
1,263.0,maidanglaojishihanbao,麦当劳吉士汉堡, 吉士汉堡，McDonald's Cheeseburger
1,248.0,maidanglaohishucaihanbao,麦当劳 蔬菜汉堡, 蔬菜汉堡，VeggieburgMcDonald‘s
1,210.0,maidanglaodazaocan,麦当劳大早餐, 大早餐
1,115.0,maidanglaofengtangshuiguoyanma,麦当劳枫糖水果燕麦粥, Mc Donalds Fruit & Maple Oatmeal
1,155.0,maidanglaojishidanbao_zaocan,麦当劳吉士蛋堡（早餐）, 吉士蛋堡（早餐）
1,468.0,fd297d47,魔法士 干脆面（德国熏肉味）
1,261.0,fd0d9ac8,安德鲁森 魔鬼芝士三角
11,231.0,xiangsuzhajingao,香酥炸金糕
11,429.0,yipinnanrurou,一品南乳肉
11,133.0,xieroufupibadoumiao,蟹肉腐皮扒豆苗
11,306.0,xiangganjiarou,香干夹肉
11,54.0,fdc1a4b5,Egg Beaters 蛋清
11,103.0,qinggaodougan,苘蒿豆干
11,140.0,nanguashucaibing,南瓜蔬菜饼, 南瓜蔬菜饼
11,75.0,suxianqiehe,素馅茄盒
9,487.0,Enticehiyouhuohiweihuabingganh3,Entice 诱惑 威化饼干 橙子味
9,392.0,hemaliyingermibing_huluobo,河马莉婴儿米饼（胡萝卜）
9,392.0,hemaliyingermibing_jiroushucai,河马莉婴儿米饼（鸡肉蔬菜）
9,393.0,kupiechiquanmaigaoxianwujiaobi3,kupiec 全麦高纤无酵饼(香草)
9,408.0,jiadibowensujuan_naiyoukouwei,佳迪波纹酥卷（奶油口味）
9,370.0,baizuanweibodangaofen_caomeiwe,百钻微波蛋糕粉（草莓味）, 微波蛋糕粉（草莓味）
9,386.0,oumeinazihibeibimibing_huluobo,欧美那滋 贝比米饼（胡萝卜口味）
9,409.0,haohehiyouqiaohixiaowanjianbin,好和 呦巧 小丸煎饼（黑芝麻）, 小丸煎饼
9,409.0,haohehiyouqiaohixiaowanjianbin2,好和 呦巧 小丸煎饼（蛋黄味）, 小丸煎饼
9,409.0,haohehiyouqiaohixiaowanjianbin3,好和 呦巧 小丸煎饼（白芝麻）, 小丸煎饼
9,368.0,xuezhilianshouzaomashu_lvdou,雪之恋手造麻薯（绿豆）
9,425.0,yixiangzhaihidengxingao,溢湘斋 灯芯糕
9,388.0,buerjiaguoweidabangbangtang_mi,不二家果味大棒棒糖（蜜桃味）
9,390.0,woogiepaibaoheweitangguo,woogie牌薄荷味糖果
9,398.0,jiajuetang_yingtaowei,嘉爵糖（樱桃味）, 嘉爵糖
9,399.0,lvcaoxianghuameibang_yuanwei,绿草香话梅棒（原味）
9,389.0,xiongbenhiheitangweitangguo,熊本 黑糖味糖果
9,401.0,Fruithipointhishijinshuiguowei,Fruit point 什锦水果味软糖
9,391.0,zuojiuhijianguanzhuangshuiguot,佐久 间罐装水果糖
9,388.0,CavendishhiHarveyjiayuntang_ch,Cavendish&Harvey嘉云糖（橙味）, Orange Drops
8,119.0,fd23acec,潘金莲 黑咸菜
8,275.0,fdf613e9,canaan 红枣茶
8,103.0,fd6b63e9,甬旺 糯米酒酿
8,110.0,fd80fe69,山海府 糯米甜酒
8,392.0,fd54d79d,春萍 精制白糖
8,294.0,fddef01a,HERMESETAS 低GI白糖
8,56.0,fda68408,金泰通 大白糖
8,319.0,fd0117fe,柳州迎宾馆 螺蛳粉调料包
8,69.0,fdb6d118,百家鲜 凉拌汁
8,90.0,fd37a04b,maruha 凉拌菠菜
8,123.0,fdaa481d,李锦记 凉拌汁
8,212.0,weijiaweihikalijikuaipengrendi,味加味 咖喱鸡块烹饪调料
8,284.0,fd875ad6,冬盛 金针菇
8,97.0,fdb78cf8,广乐 香辣金针菇
8,37.0,fde271c7,松卉  香辣金针菇
8,284.0,fd93f38e,冬盛 香辣金针菇
8,112.0,fdafd2b3,金大州 金针菇（孜然烧烤味）
6,57.0,fd45b812,惠宜 橙汁 1l
6,47.0,fd46d884,伯朗咖啡 卡布奇诺风味咖啡饮料
6,34.0,fd47e37c,李子园 甜牛奶
6,0.0,fd48e034,立顿 温润红茶
6,420.0,fd4c7441,亲爱的 白咖啡（不加糖）
6,43.0,fd50f7c5,宝桑园 桑果汁
6,453.0,fd5254f9,雀巢咖啡 1+2奶香即溶咖啡饮品
6,34.0,fd5644f5,王老吉 凉茶植物饮料
6,27.0,fd56ef84,养元 核桃杏仁露
6,19.0,fd59b5ab,深晖 甘蔗汁
6,63.0,fd5ba53b,都乐 100%葡萄汁
6,300.0,fd5cb8ca,山本汉方 大麦若叶粉
6,55.0,fd5cfec8,菊乐 酸乐奶
6,0.0,fd611324,可口可乐 爽健美茶
6,0.0,fd69b0bf,可口可乐 零度汽水 罐装330ml
6,112.0,fd6bb6e6,白兰氏 馥莓饮
3,93.0,fdfa44d2,云上时光 风味酸奶（原味）
3,102.0,fd621bde,花园 浓缩酸奶（原味）
3,69.0,fd76f702,大双八 酸奶（原味）
3,91.0,fdd88bb2,大理牧场 原味酸奶
3,68.0,fd24d62f,蒙牛 纯牛奶250ml
3,45.0,fd368243,vega de oro 低脂纯牛奶
3,44.0,fdee5af9,夏进 爵品低脂纯牛奶
3,47.0,fd2de647,上质 低脂纯牛奶
3,50.0,fdca9227,玛丽金/marigold HL低脂高钙牛奶
3,46.0,fdb6678e,保利 低脂牛奶
3,52.0,fd8b71e9,菊乐 高钙低脂牛奶（50%减脂）
3,44.0,fd8ae119,蒙牛 低脂高钙牛奶NBA 盒装250ml
3,42.0,fd6f6f13,安怡 高钙低脂奶
3,47.0,fd0d2348,candia 低脂牛奶
3,46.0,fd648df8,Landliele 低脂牛奶
3,44.0,fdf39065,蒙牛 低脂高钙奶 盒装250ml
3,45.0,fd1da433,科迪 低脂牛奶
3,203.0,xiaoxiaoguangmingzaizhiganlaos,小小光明 再制干酪水果味（新版）
3,74.0,fd9e23bd,花花牛 风味酸牛奶
2,201.0,fd9ab4cc,金锣 大食袋蒜味肠
2,221.0,yuxianghizhachigen,羽香 炸翅根
2,150.0,fd296209,双汇 跑酷兄弟火腿（香辣）
2,200.0,qiangjihiyuxiangrousi,强记 鱼香肉丝
2,223.0,zhengdianhiyuxiangrousi,正点 鱼香肉丝
2,188.0,haoxianhitaiwanluroufan,豪鲜 台湾卤肉饭
2,221.0,zhengdianhibanshaofeiniu,正点 板烧肥牛
2,127.0,fdfbf88d,新跃 肥牛片
2,253.0,fd4f320d,惠之园 肥牛卷
2,188.0,yongchundegexifeiniu,永春 德格希肥牛
2,253.0,fd8c332a,威海味岛 澳洲精选肥牛卷
2,112.0,fdef22d9,渔宴 鲜虾滑
2,137.0,baiyanghixianxiahua,百洋 鲜虾滑
2,83.0,fdb6e90c,潮香村 上品肉眼牛排（黑椒味）
2,207.0,congchuhiganguoniuza,聪厨 干锅牛杂
2,161.0,junhaohiniubanjin,骏豪 牛板筋
2,235.0,shengyuanniubanjin,升元牛板筋
2,192.0,danshenguizuniubanjin,单身贵族牛板筋
2,186.0,minifuzhouzhengzonggaojiyuwan,迷你福州正宗高级鱼丸, 鱼丸
1,138.0,kendejizhishizhuliudanbao,肯德基芝士猪柳蛋堡
1,277.0,fdfd8c39,安德鲁森 芝士香榭
1,242.0,KFC_DOUBLE_CRUNCH,KFC_DOUBLE_CRUNCH, 肯德基双鸡堡
1,291.0,KFCzhizhenqixiabao,肯德基 至珍七虾堡, 至珍七虾堡
1,257.0,xianglajituibao_KFC,香辣鸡腿堡（KFC）, 辣腿堡
1,257.0,kendejixianglajituibao,肯德基香辣鸡腿堡, 香辣鸡腿堡
1,133.0,KFChixiangjianyanroubao,肯德基 香煎烟肉堡, 香煎烟肉堡
1,247.0,fd2840fd,Wang 蔬菜包, VEGETABLE BUN
1,161.0,UnclehiBenhisshucairoufan,Uncle Ben's蔬菜肉饭, Uncle Ben's Special Vegetable Pilau Rice
1,53.0,meijihimingzhihijiroushucaifan,meiji 明治 鸡肉蔬菜饭, 宝宝辅食
1,368.0,kasiteyidalimiantiao_hi48danse,卡斯特意大利面条（#48单色螺丝型）, CASTELLO FUSILLI N.48
1,479.0,MI-GORENGyindusushilaomian,MI-GORENG印尼速食捞面, Mi goreng Instant Noodles
1,378.0,OhiyanghiFoodshiheimizhou,O'yang Foods 黑米粥
11,31.0,xihulusaozi,西葫芦臊子, 西葫芦臊子
11,115.0,kaliniubangxianshuchuifan,咖哩牛蒡鲜蔬炊饭, 咖哩牛蒡鲜蔬炊饭
11,50.0,easiyoyijiyouxiantituozhisuann,easiyo易极优纤体脱脂酸奶粉
11,251.0,fd960985,全麦紫薯花卷
11,133.0,shuangjiaobanoupian,双椒拌藕片
11,188.0,fdc73830,快手披萨
11,92.0,yuanyangmati,鸳鸯马蹄
